Frame ID,Computer Time,ros time,Chunk Frame ID,Chunk Time,Latitude,Longitude
4188,2025-08-11-10-13-21-063,1754925201,4188,2.98121E+12,44.86793835,-93.63133477
4189,2025-08-11-10-13-21-568,1754925202,4189,2.98172E+12,44.86793836,-93.6313284
4190,2025-08-11-10-13-22-075,1754925202,4190,2.98223E+12,44.86793834,-93.63132276
4191,2025-08-11-10-13-22-586,1754925203,4191,2.98273E+12,44.8679381,-93.63131726
4192,2025-08-11-10-13-23-091,1754925203,4192,2.98324E+12,44.86793811,-93.63131198
4193,2025-08-11-10-13-23-598,1754925204,4193,2.98375E+12,44.86793824,-93.63130658
4194,2025-08-11-10-13-24-102,1754925204,4194,2.98425E+12,44.86793827,-93.6313011
4195,2025-08-11-10-13-24-611,1754925205,4195,2.98476E+12,44.86793855,-93.63129545
4196,2025-08-11-10-13-25-114,1754925205,4196,2.98527E+12,44.86793862,-93.63128982
4197,2025-08-11-10-13-25-620,1754925206,4197,2.98577E+12,44.86793864,-93.63128462
4198,2025-08-11-10-13-26-130,1754925206,4198,2.98628E+12,44.86793875,-93.63127991
4199,2025-08-11-10-13-26-634,1754925207,4199,2.98679E+12,44.86793887,-93.63127525
4200,2025-08-11-10-13-27-140,1754925207,4200,2.98729E+12,44.86793893,-93.63127094
4201,2025-08-11-10-13-27-647,1754925208,4201,2.9878E+12,44.86793895,-93.6312666
4202,2025-08-11-10-13-28-154,1754925208,4202,2.98831E+12,44.86793894,-93.63126159
4203,2025-08-11-10-13-28-660,1754925209,4203,2.98881E+12,44.86793879,-93.63125648
4204,2025-08-11-10-13-29-168,1754925209,4204,2.98932E+12,44.86793887,-93.63125132
4205,2025-08-11-10-13-29-675,1754925210,4205,2.98983E+12,44.86793891,-93.63124512
4206,2025-08-11-10-13-30-181,1754925210,4206,2.99033E+12,44.86793885,-93.63124006
4207,2025-08-11-10-13-30-687,1754925211,4207,2.99084E+12,44.86793882,-93.63123457
4208,2025-08-11-10-13-31-197,1754925211,4208,2.99135E+12,44.86793873,-93.63122879
4209,2025-08-11-10-13-31-700,1754925212,4209,2.99185E+12,44.86793862,-93.63122308
4210,2025-08-11-10-13-32-210,1754925212,4210,2.99236E+12,44.86793862,-93.63121726
4211,2025-08-11-10-13-32-713,1754925213,4211,2.99287E+12,44.86793857,-93.63121168
4212,2025-08-11-10-13-33-221,1754925213,4212,2.99337E+12,44.86793855,-93.63120622
4213,2025-08-11-10-13-33-727,1754925214,4213,2.99388E+12,44.86793851,-93.6312007
4214,2025-08-11-10-13-34-234,1754925214,4214,2.99439E+12,44.8679385,-93.6311956
4215,2025-08-11-10-13-34-739,1754925215,4215,2.99489E+12,44.86793847,-93.63119026
4216,2025-08-11-10-13-35-247,1754925215,4216,2.9954E+12,44.86793856,-93.63118491
4217,2025-08-11-10-13-35-753,1754925216,4217,2.99591E+12,44.86793845,-93.63117954
4218,2025-08-11-10-13-36-260,1754925216,4218,2.99641E+12,44.86793847,-93.63117433
4219,2025-08-11-10-13-36-766,1754925217,4219,2.99692E+12,44.86793854,-93.63116864
4220,2025-08-11-10-13-37-274,1754925217,4220,2.99743E+12,44.86793847,-93.63116425
4221,2025-08-11-10-13-37-783,1754925218,4221,2.99793E+12,44.86793853,-93.63115936
4222,2025-08-11-10-13-38-287,1754925218,4222,2.99844E+12,44.86793839,-93.63115377
4223,2025-08-11-10-13-38-796,1754925219,4223,2.99895E+12,44.86793834,-93.63114793
4224,2025-08-11-10-13-39-300,1754925219,4224,2.99945E+12,44.86793849,-93.63114193
4225,2025-08-11-10-13-39-810,1754925220,4225,2.99996E+12,44.86793835,-93.63113626
4226,2025-08-11-10-13-40-312,1754925220,4226,3.00047E+12,44.86793829,-93.63113076
4227,2025-08-11-10-13-40-819,1754925221,4227,3.00097E+12,44.86793819,-93.63112428
4228,2025-08-11-10-13-41-326,1754925221,4228,3.00148E+12,44.86793824,-93.6311179
4229,2025-08-11-10-13-41-837,1754925222,4229,3.00199E+12,44.86793846,-93.63111159
4230,2025-08-11-10-13-42-343,1754925222,4230,3.00249E+12,44.8679384,-93.63110526
4231,2025-08-11-10-13-42-846,1754925223,4231,3.003E+12,44.86793836,-93.63109897
4232,2025-08-11-10-13-43-352,1754925223,4232,3.00351E+12,44.86793839,-93.63109263
4233,2025-08-11-10-13-43-858,1754925224,4233,3.00401E+12,44.86793845,-93.63108713
4234,2025-08-11-10-13-44-366,1754925224,4234,3.00452E+12,44.8679385,-93.6310816
4235,2025-08-11-10-13-44-877,1754925225,4235,3.00503E+12,44.86793841,-93.63107487
4236,2025-08-11-10-13-45-379,1754925225,4236,3.00553E+12,44.86793834,-93.63106918
4237,2025-08-11-10-13-45-885,1754925226,4237,3.00604E+12,44.86793845,-93.63106388
4238,2025-08-11-10-13-46-391,1754925226,4238,3.00655E+12,44.86793849,-93.63105864
4239,2025-08-11-10-13-46-899,1754925227,4239,3.00705E+12,44.86793839,-93.63105316
4240,2025-08-11-10-13-47-406,1754925227,4240,3.00756E+12,44.86793844,-93.63104734
4241,2025-08-11-10-13-47-912,1754925228,4241,3.00807E+12,44.86793848,-93.63104153
4242,2025-08-11-10-13-48-419,1754925228,4242,3.00857E+12,44.86793832,-93.63103616
4243,2025-08-11-10-13-48-930,1754925229,4243,3.00908E+12,44.86793854,-93.63103093
4244,2025-08-11-10-13-49-436,1754925229,4244,3.00958E+12,44.86793831,-93.63102562
4245,2025-08-11-10-13-49-939,1754925230,4245,3.01009E+12,44.86793842,-93.63101969
4246,2025-08-11-10-13-50-444,1754925230,4246,3.0106E+12,44.86793819,-93.63101325
4247,2025-08-11-10-13-50-951,1754925231,4247,3.0111E+12,44.86793812,-93.63100727
4248,2025-08-11-10-13-51-457,1754925231,4248,3.01161E+12,44.86793827,-93.63100197
4249,2025-08-11-10-13-51-964,1754925232,4249,3.01212E+12,44.86793833,-93.6309969
4250,2025-08-11-10-13-52-472,1754925232,4250,3.01262E+12,44.86793842,-93.63099094
4251,2025-08-11-10-13-52-977,1754925233,4251,3.01313E+12,44.86793849,-93.63098595
4252,2025-08-11-10-13-53-485,1754925233,4252,3.01364E+12,44.86793852,-93.63098089
4253,2025-08-11-10-13-53-991,1754925234,4253,3.01414E+12,44.8679385,-93.63097551
4254,2025-08-11-10-13-54-498,1754925234,4254,3.01465E+12,44.86793879,-93.63097027
4255,2025-08-11-10-13-55-004,1754925235,4255,3.01516E+12,44.86793889,-93.63096581
4256,2025-08-11-10-13-55-510,1754925236,4256,3.01566E+12,44.86793909,-93.63096246
4257,2025-08-11-10-13-56-018,1754925236,4257,3.01617E+12,44.86793921,-93.63095932
4258,2025-08-11-10-13-56-529,1754925237,4258,3.01668E+12,44.86793925,-93.63095529
4259,2025-08-11-10-13-57-031,1754925237,4259,3.01718E+12,44.86793897,-93.63095053
4260,2025-08-11-10-13-57-541,1754925238,4260,3.01769E+12,44.86793877,-93.63094451
4261,2025-08-11-10-13-58-046,1754925238,4261,3.0182E+12,44.86793904,-93.63093732
4262,2025-08-11-10-13-58-554,1754925239,4262,3.0187E+12,44.86793867,-93.63093042
4263,2025-08-11-10-13-59-060,1754925239,4263,3.01921E+12,44.86793756,-93.63092443
4264,2025-08-11-10-13-59-564,1754925240,4264,3.01972E+12,44.86793558,-93.63091797
4265,2025-08-11-10-14-00-069,1754925240,4265,3.02022E+12,44.86793426,-93.63091325
4266,2025-08-11-10-14-00-576,1754925241,4266,3.02073E+12,44.8679312,-93.63090632
4267,2025-08-11-10-14-01-085,1754925241,4267,3.02124E+12,44.86792812,-93.63089802
4268,2025-08-11-10-14-01-591,1754925242,4268,3.02174E+12,44.86792555,-93.63088804
4269,2025-08-11-10-14-02-097,1754925242,4269,3.02225E+12,44.8679245,-93.6308774
4270,2025-08-11-10-14-02-602,1754925243,4270,3.02276E+12,44.86792595,-93.63086647
4271,2025-08-11-10-14-03-108,1754925243,4271,3.02326E+12,44.86792981,-93.63085705
4272,2025-08-11-10-14-03-617,1754925244,4272,3.02377E+12,44.86793523,-93.63084942
4273,2025-08-11-10-14-04-122,1754925244,4273,3.02428E+12,44.86794195,-93.63084451
4274,2025-08-11-10-14-04-628,1754925245,4274,3.02478E+12,44.86794916,-93.63084214
4275,2025-08-11-10-14-05-135,1754925245,4275,3.02529E+12,44.86795662,-93.63084301
4276,2025-08-11-10-14-05-643,1754925246,4276,3.0258E+12,44.86796352,-93.63084609
4277,2025-08-11-10-14-06-149,1754925246,4277,3.0263E+12,44.86796929,-93.63085176
4278,2025-08-11-10-14-06-656,1754925247,4278,3.02681E+12,44.86797374,-93.63085876
4279,2025-08-11-10-14-07-163,1754925247,4279,3.02732E+12,44.86797701,-93.63086823
4280,2025-08-11-10-14-07-668,1754925248,4280,3.02782E+12,44.8679785,-93.63088106
4281,2025-08-11-10-14-08-175,1754925248,4281,3.02833E+12,44.86797728,-93.63089129
4282,2025-08-11-10-14-08-682,1754925249,4282,3.02884E+12,44.86797492,-93.63090059
4283,2025-08-11-10-14-09-188,1754925249,4283,3.02934E+12,44.86797221,-93.6309086
4284,2025-08-11-10-14-09-696,1754925250,4284,3.02985E+12,44.86797021,-93.6309151
4285,2025-08-11-10-14-10-201,1754925250,4285,3.03036E+12,44.86796902,-93.63092023
4286,2025-08-11-10-14-10-708,1754925251,4286,3.03086E+12,44.86796872,-93.63092323
4287,2025-08-11-10-14-11-214,1754925251,4287,3.03137E+12,44.86796833,-93.63092576
4288,2025-08-11-10-14-11-721,1754925252,4288,3.03187E+12,44.86796779,-93.6309298
4289,2025-08-11-10-14-12-226,1754925252,4289,3.03238E+12,44.86796695,-93.63093508
4290,2025-08-11-10-14-12-735,1754925253,4290,3.03289E+12,44.86796625,-93.63093963
4291,2025-08-11-10-14-13-241,1754925253,4291,3.03339E+12,44.86796583,-93.63094232
4292,2025-08-11-10-14-13-748,1754925254,4292,3.0339E+12,44.86796572,-93.63094423
4293,2025-08-11-10-14-14-255,1754925254,4293,3.03441E+12,44.86796557,-93.63094732
4294,2025-08-11-10-14-14-760,1754925255,4294,3.03491E+12,44.86796543,-93.63095223
4295,2025-08-11-10-14-15-267,1754925255,4295,3.03542E+12,44.86796551,-93.63095944
4296,2025-08-11-10-14-15-773,1754925256,4296,3.03593E+12,44.86796525,-93.63096806
4297,2025-08-11-10-14-16-279,1754925256,4297,3.03643E+12,44.86796522,-93.63097243
4298,2025-08-11-10-14-16-789,1754925257,4298,3.03694E+12,44.86796516,-93.63097404
4299,2025-08-11-10-14-17-292,1754925257,4299,3.03745E+12,44.86796512,-93.63097497
4300,2025-08-11-10-14-17-802,1754925258,4300,3.03795E+12,44.86796517,-93.63097663
4301,2025-08-11-10-14-18-306,1754925258,4301,3.03846E+12,44.86796521,-93.63097851
4302,2025-08-11-10-14-18-814,1754925259,4302,3.03897E+12,44.86796506,-93.63098145
4303,2025-08-11-10-14-19-320,1754925259,4303,3.03947E+12,44.86796498,-93.63098547
4304,2025-08-11-10-14-19-825,1754925260,4304,3.03998E+12,44.86796514,-93.63098918
4305,2025-08-11-10-14-20-332,1754925260,4305,3.04049E+12,44.86796501,-93.63099211
4306,2025-08-11-10-14-20-840,1754925261,4306,3.04099E+12,44.86796497,-93.63099394
4307,2025-08-11-10-14-21-346,1754925261,4307,3.0415E+12,44.86796493,-93.63099529
4308,2025-08-11-10-14-21-853,1754925262,4308,3.04201E+12,44.86796484,-93.63099691
4309,2025-08-11-10-14-22-360,1754925262,4309,3.04251E+12,44.86796473,-93.63099943
4310,2025-08-11-10-14-22-866,1754925263,4310,3.04302E+12,44.86796421,-93.63100527
4311,2025-08-11-10-14-23-378,1754925263,4311,3.04353E+12,44.86796396,-93.63101022
4312,2025-08-11-10-14-23-879,1754925264,4312,3.04403E+12,44.86796357,-93.63101431
4313,2025-08-11-10-14-24-390,1754925264,4313,3.04454E+12,44.86796351,-93.63101695
4314,2025-08-11-10-14-24-892,1754925265,4314,3.04505E+12,44.86796338,-93.63101918
4315,2025-08-11-10-14-25-400,1754925265,4315,3.04555E+12,44.86796346,-93.631022
4316,2025-08-11-10-14-25-905,1754925266,4316,3.04606E+12,44.86796356,-93.63102569
4317,2025-08-11-10-14-26-416,1754925266,4317,3.04657E+12,44.86796353,-93.63102996
4318,2025-08-11-10-14-26-923,1754925267,4318,3.04707E+12,44.8679636,-93.63103541
4319,2025-08-11-10-14-27-426,1754925267,4319,3.04758E+12,44.86796362,-93.63104138
4320,2025-08-11-10-14-27-936,1754925268,4320,3.04809E+12,44.8679636,-93.63104652
4321,2025-08-11-10-14-28-442,1754925268,4321,3.04859E+12,44.8679637,-93.63105017
4322,2025-08-11-10-14-28-947,1754925269,4322,3.0491E+12,44.86796383,-93.63105333
4323,2025-08-11-10-14-29-457,1754925269,4323,3.04961E+12,44.86796377,-93.6310563
4324,2025-08-11-10-14-29-962,1754925270,4324,3.05011E+12,44.86796371,-93.63105939
4325,2025-08-11-10-14-30-465,1754925270,4325,3.05062E+12,44.86796383,-93.63106308
4326,2025-08-11-10-14-30-972,1754925271,4326,3.05112E+12,44.86796385,-93.63106811
4327,2025-08-11-10-14-31-476,1754925271,4327,3.05163E+12,44.86796385,-93.63107359
4328,2025-08-11-10-14-31-988,1754925272,4328,3.05214E+12,44.86796387,-93.63107887
4329,2025-08-11-10-14-32-494,1754925272,4329,3.05264E+12,44.86796394,-93.63108303
4330,2025-08-11-10-14-33-001,1754925273,4330,3.05315E+12,44.86796385,-93.63108665
4331,2025-08-11-10-14-33-508,1754925274,4331,3.05366E+12,44.86796388,-93.63109086
4332,2025-08-11-10-14-34-014,1754925274,4332,3.05416E+12,44.86796385,-93.63109618
4333,2025-08-11-10-14-34-522,1754925275,4333,3.05467E+12,44.86796407,-93.63110129
4334,2025-08-11-10-14-35-025,1754925275,4334,3.05518E+12,44.86796394,-93.63110594
4335,2025-08-11-10-14-35-531,1754925276,4335,3.05568E+12,44.86796383,-93.63110945
4336,2025-08-11-10-14-36-039,1754925276,4336,3.05619E+12,44.86796386,-93.63111235
4337,2025-08-11-10-14-36-544,1754925277,4337,3.0567E+12,44.86796382,-93.63111502
4338,2025-08-11-10-14-37-050,1754925277,4338,3.0572E+12,44.86796364,-93.63111896
4339,2025-08-11-10-14-37-557,1754925278,4339,3.05771E+12,44.86796362,-93.63112409
4340,2025-08-11-10-14-38-065,1754925278,4340,3.05822E+12,44.86796346,-93.63112914
4341,2025-08-11-10-14-38-570,1754925279,4341,3.05872E+12,44.86796321,-93.63113443
4342,2025-08-11-10-14-39-076,1754925279,4342,3.05923E+12,44.86796299,-93.63113885
4343,2025-08-11-10-14-39-584,1754925280,4343,3.05974E+12,44.86796309,-93.63114312
4344,2025-08-11-10-14-40-090,1754925280,4344,3.06024E+12,44.86796315,-93.63114758
4345,2025-08-11-10-14-40-597,1754925281,4345,3.06075E+12,44.86796341,-93.63115207
4346,2025-08-11-10-14-41-104,1754925281,4346,3.06126E+12,44.86796347,-93.63115661
4347,2025-08-11-10-14-41-608,1754925282,4347,3.06176E+12,44.86796361,-93.63116109
4348,2025-08-11-10-14-42-117,1754925282,4348,3.06227E+12,44.8679636,-93.63116514
4349,2025-08-11-10-14-42-624,1754925283,4349,3.06278E+12,44.86796365,-93.63116833
4350,2025-08-11-10-14-43-131,1754925283,4350,3.06328E+12,44.86796375,-93.63117133
4351,2025-08-11-10-14-43-636,1754925284,4351,3.06379E+12,44.86796397,-93.63117435
4352,2025-08-11-10-14-44-144,1754925284,4352,3.0643E+12,44.867964,-93.63117735
4353,2025-08-11-10-14-44-649,1754925285,4353,3.0648E+12,44.86796397,-93.631181
4354,2025-08-11-10-14-45-156,1754925285,4354,3.06531E+12,44.86796389,-93.63118552
4355,2025-08-11-10-14-45-663,1754925286,4355,3.06582E+12,44.86796388,-93.63119067
4356,2025-08-11-10-14-46-169,1754925286,4356,3.06632E+12,44.86796394,-93.63119577
4357,2025-08-11-10-14-46-678,1754925287,4357,3.06683E+12,44.86796404,-93.63119928
4358,2025-08-11-10-14-47-182,1754925287,4358,3.06734E+12,44.86796412,-93.63120203
4359,2025-08-11-10-14-47-689,1754925288,4359,3.06784E+12,44.86796416,-93.63120475
4360,2025-08-11-10-14-48-197,1754925288,4360,3.06835E+12,44.86796411,-93.63120834
4361,2025-08-11-10-14-48-702,1754925289,4361,3.06886E+12,44.86796399,-93.63121293
4362,2025-08-11-10-14-49-213,1754925289,4362,3.06936E+12,44.8679641,-93.63121726
4363,2025-08-11-10-14-49-719,1754925290,4363,3.06987E+12,44.86796402,-93.63122063
4364,2025-08-11-10-14-50-224,1754925290,4364,3.07038E+12,44.86796406,-93.63122291
4365,2025-08-11-10-14-50-729,1754925291,4365,3.07088E+12,44.86796415,-93.63122509
4366,2025-08-11-10-14-51-239,1754925291,4366,3.07139E+12,44.86796425,-93.63122825
4367,2025-08-11-10-14-51-742,1754925292,4367,3.0719E+12,44.86796435,-93.63123271
4368,2025-08-11-10-14-52-249,1754925292,4368,3.0724E+12,44.86796431,-93.631238
4369,2025-08-11-10-14-52-755,1754925293,4369,3.07291E+12,44.86796438,-93.63124331
4370,2025-08-11-10-14-53-260,1754925293,4370,3.07342E+12,44.86796426,-93.63124874
4371,2025-08-11-10-14-53-768,1754925294,4371,3.07392E+12,44.86796452,-93.63125308
4372,2025-08-11-10-14-54-275,1754925294,4372,3.07443E+12,44.86796454,-93.63125748
4373,2025-08-11-10-14-54-782,1754925295,4373,3.07494E+12,44.86796463,-93.63126213
4374,2025-08-11-10-14-55-287,1754925295,4374,3.07544E+12,44.86796473,-93.63126683
4375,2025-08-11-10-14-55-793,1754925296,4375,3.07595E+12,44.86796493,-93.63127164
4376,2025-08-11-10-14-56-301,1754925296,4376,3.07646E+12,44.86796486,-93.63127653
4377,2025-08-11-10-14-56-808,1754925297,4377,3.07696E+12,44.86796489,-93.63128158
4378,2025-08-11-10-14-57-316,1754925297,4378,3.07747E+12,44.8679647,-93.63128687
4379,2025-08-11-10-14-57-820,1754925298,4379,3.07798E+12,44.86796479,-93.63129225
4380,2025-08-11-10-14-58-331,1754925298,4380,3.07848E+12,44.86796482,-93.63129727
4381,2025-08-11-10-14-58-839,1754925299,4381,3.07899E+12,44.86796487,-93.63130215
4382,2025-08-11-10-14-59-347,1754925299,4382,3.07949E+12,44.86796492,-93.63130702
4383,2025-08-11-10-14-59-848,1754925300,4383,3.08E+12,44.86796489,-93.63131195
4384,2025-08-11-10-15-00-354,1754925300,4384,3.08051E+12,44.86796481,-93.63131627
4385,2025-08-11-10-15-00-861,1754925301,4385,3.08101E+12,44.8679648,-93.63132098
4386,2025-08-11-10-15-01-368,1754925301,4386,3.08152E+12,44.86796468,-93.63132444
4387,2025-08-11-10-15-01-874,1754925302,4387,3.08203E+12,44.86796462,-93.63132795
4388,2025-08-11-10-15-02-381,1754925302,4388,3.08253E+12,44.86796465,-93.63133132
4389,2025-08-11-10-15-02-887,1754925303,4389,3.08304E+12,44.86796457,-93.63133428
4390,2025-08-11-10-15-03-398,1754925303,4390,3.08355E+12,44.86796449,-93.63133736
4391,2025-08-11-10-15-03-902,1754925304,4391,3.08405E+12,44.86796454,-93.63134013
4392,2025-08-11-10-15-04-406,1754925304,4392,3.08456E+12,44.86796455,-93.6313423
4393,2025-08-11-10-15-04-914,1754925305,4393,3.08507E+12,44.86796447,-93.63134427
4394,2025-08-11-10-15-05-424,1754925305,4394,3.08557E+12,44.86796437,-93.63134722
4395,2025-08-11-10-15-05-933,1754925306,4395,3.08608E+12,44.86796444,-93.63135191
4396,2025-08-11-10-15-06-433,1754925306,4396,3.08659E+12,44.86796449,-93.6313563
4397,2025-08-11-10-15-06-940,1754925307,4397,3.08709E+12,44.86796456,-93.63136058
4398,2025-08-11-10-15-07-446,1754925307,4398,3.0876E+12,44.86796449,-93.63136445
4399,2025-08-11-10-15-07-953,1754925308,4399,3.08811E+12,44.86796442,-93.6313674
4400,2025-08-11-10-15-08-460,1754925308,4400,3.08861E+12,44.86796455,-93.63136976
4401,2025-08-11-10-15-08-965,1754925309,4401,3.08912E+12,44.86796454,-93.63137144
4402,2025-08-11-10-15-09-474,1754925309,4402,3.08963E+12,44.8679644,-93.63137511
4403,2025-08-11-10-15-09-979,1754925310,4403,3.09013E+12,44.86796451,-93.63138003
4404,2025-08-11-10-15-10-486,1754925310,4404,3.09064E+12,44.86796437,-93.63138504
4405,2025-08-11-10-15-10-992,1754925311,4405,3.09115E+12,44.86796446,-93.63138917
4406,2025-08-11-10-15-11-498,1754925311,4406,3.09165E+12,44.86796444,-93.63139171
4407,2025-08-11-10-15-12-006,1754925312,4407,3.09216E+12,44.86796433,-93.63139251
4408,2025-08-11-10-15-12-511,1754925313,4408,3.09267E+12,44.86796427,-93.63139343
4409,2025-08-11-10-15-13-019,1754925313,4409,3.09317E+12,44.86796422,-93.63139526
4410,2025-08-11-10-15-13-527,1754925314,4410,3.09368E+12,44.86796426,-93.63139842
4411,2025-08-11-10-15-14-031,1754925314,4411,3.09419E+12,44.86796413,-93.63140294
4412,2025-08-11-10-15-14-539,1754925315,4412,3.09469E+12,44.86796417,-93.63140826
4413,2025-08-11-10-15-15-044,1754925315,4413,3.0952E+12,44.86796389,-93.63141386
4414,2025-08-11-10-15-15-553,1754925316,4414,3.09571E+12,44.8679639,-93.63141858
4415,2025-08-11-10-15-16-057,1754925316,4415,3.09621E+12,44.86796402,-93.6314223
4416,2025-08-11-10-15-16-565,1754925317,4416,3.09672E+12,44.86796406,-93.63142461
4417,2025-08-11-10-15-17-071,1754925317,4417,3.09723E+12,44.86796405,-93.63142471
4418,2025-08-11-10-15-17-577,1754925318,4418,3.09773E+12,44.86796406,-93.63142497
4419,2025-08-11-10-15-18-084,1754925318,4419,3.09824E+12,44.86796407,-93.63142679
4420,2025-08-11-10-15-18-590,1754925319,4420,3.09875E+12,44.86796392,-93.63143047
4421,2025-08-11-10-15-19-098,1754925319,4421,3.09925E+12,44.86796381,-93.63143525
4422,2025-08-11-10-15-19-604,1754925320,4422,3.09976E+12,44.86796367,-93.63144079
4423,2025-08-11-10-15-20-111,1754925320,4423,3.10027E+12,44.86796378,-93.63144659
4424,2025-08-11-10-15-20-618,1754925321,4424,3.10077E+12,44.86796393,-93.63145156
4425,2025-08-11-10-15-21-125,1754925321,4425,3.10128E+12,44.86796383,-93.63145539
4426,2025-08-11-10-15-21-630,1754925322,4426,3.10179E+12,44.86796393,-93.63145837
4427,2025-08-11-10-15-22-137,1754925322,4427,3.10229E+12,44.86796385,-93.63146147
4428,2025-08-11-10-15-22-645,1754925323,4428,3.1028E+12,44.86796385,-93.63146533
4429,2025-08-11-10-15-23-150,1754925323,4429,3.10331E+12,44.86796366,-93.63146974
4430,2025-08-11-10-15-23-657,1754925324,4430,3.10381E+12,44.86796377,-93.6314751
4431,2025-08-11-10-15-24-164,1754925324,4431,3.10432E+12,44.86796374,-93.63148198
4432,2025-08-11-10-15-24-670,1754925325,4432,3.10483E+12,44.86796384,-93.63148719
4433,2025-08-11-10-15-25-178,1754925325,4433,3.10533E+12,44.86796376,-93.63149104
4434,2025-08-11-10-15-25-683,1754925326,4434,3.10584E+12,44.86796379,-93.63149387
4435,2025-08-11-10-15-26-191,1754925326,4435,3.10634E+12,44.86796387,-93.63149675
4436,2025-08-11-10-15-26-696,1754925327,4436,3.10685E+12,44.86796387,-93.63150051
4437,2025-08-11-10-15-27-201,1754925327,4437,3.10736E+12,44.8679639,-93.63150545
4438,2025-08-11-10-15-27-712,1754925328,4438,3.10786E+12,44.86796375,-93.63151149
4439,2025-08-11-10-15-28-216,1754925328,4439,3.10837E+12,44.86796367,-93.63151775
4440,2025-08-11-10-15-28-725,1754925329,4440,3.10888E+12,44.86796367,-93.63152327
4441,2025-08-11-10-15-29-231,1754925329,4441,3.10938E+12,44.86796379,-93.63152801
4442,2025-08-11-10-15-29-736,1754925330,4442,3.10989E+12,44.86796376,-93.63153179
4443,2025-08-11-10-15-30-243,1754925330,4443,3.1104E+12,44.86796372,-93.63153493
4444,2025-08-11-10-15-30-748,1754925331,4444,3.1109E+12,44.86796376,-93.63153807
4445,2025-08-11-10-15-31-257,1754925331,4445,3.11141E+12,44.86796369,-93.63154166
4446,2025-08-11-10-15-31-764,1754925332,4446,3.11192E+12,44.86796363,-93.63154639
4447,2025-08-11-10-15-32-271,1754925332,4447,3.11242E+12,44.86796357,-93.63155333
4448,2025-08-11-10-15-32-776,1754925333,4448,3.11293E+12,44.86796356,-93.63155976
4449,2025-08-11-10-15-33-283,1754925333,4449,3.11344E+12,44.86796361,-93.63156663
4450,2025-08-11-10-15-33-790,1754925334,4450,3.11394E+12,44.86796342,-93.63157354
4451,2025-08-11-10-15-34-296,1754925334,4451,3.11445E+12,44.86796337,-93.63158009
4452,2025-08-11-10-15-34-803,1754925335,4452,3.11496E+12,44.86796347,-93.63158573
4453,2025-08-11-10-15-35-310,1754925335,4453,3.11546E+12,44.86796341,-93.63158977
4454,2025-08-11-10-15-35-817,1754925336,4454,3.11597E+12,44.86796346,-93.63159306
4455,2025-08-11-10-15-36-323,1754925336,4455,3.11648E+12,44.86796339,-93.63159606
4456,2025-08-11-10-15-36-829,1754925337,4456,3.11698E+12,44.86796335,-93.63159847
4457,2025-08-11-10-15-37-337,1754925337,4457,3.11749E+12,44.86796328,-93.63160155
4458,2025-08-11-10-15-37-842,1754925338,4458,3.118E+12,44.86796331,-93.63160513
4459,2025-08-11-10-15-38-352,1754925338,4459,3.1185E+12,44.86796328,-93.63160887
4460,2025-08-11-10-15-38-856,1754925339,4460,3.11901E+12,44.86796332,-93.63161231
4461,2025-08-11-10-15-39-362,1754925339,4461,3.11952E+12,44.8679634,-93.6316157
4462,2025-08-11-10-15-39-875,1754925340,4462,3.12002E+12,44.86796337,-93.63161916
4463,2025-08-11-10-15-40-380,1754925340,4463,3.12053E+12,44.86796336,-93.63162272
4464,2025-08-11-10-15-40-882,1754925341,4464,3.12104E+12,44.86796324,-93.63162655
4465,2025-08-11-10-15-41-387,1754925341,4465,3.12154E+12,44.86796335,-93.63163086
4466,2025-08-11-10-15-41-895,1754925342,4466,3.12205E+12,44.86796348,-93.6316351
4467,2025-08-11-10-15-42-402,1754925342,4467,3.12256E+12,44.86796346,-93.63163914
4468,2025-08-11-10-15-42-908,1754925343,4468,3.12306E+12,44.86796357,-93.63164248
4469,2025-08-11-10-15-43-416,1754925343,4469,3.12357E+12,44.86796362,-93.63164527
4470,2025-08-11-10-15-43-922,1754925344,4470,3.12408E+12,44.86796354,-93.63164714
4471,2025-08-11-10-15-44-428,1754925344,4471,3.12458E+12,44.86796355,-93.63164924
4472,2025-08-11-10-15-44-934,1754925345,4472,3.12509E+12,44.86796353,-93.63165192
4473,2025-08-11-10-15-45-442,1754925345,4473,3.1256E+12,44.86796351,-93.63165462
4474,2025-08-11-10-15-45-947,1754925346,4474,3.1261E+12,44.86796357,-93.63165731
4475,2025-08-11-10-15-46-457,1754925346,4475,3.12661E+12,44.86796365,-93.63166045
4476,2025-08-11-10-15-46-962,1754925347,4476,3.12712E+12,44.86796368,-93.63166361
4477,2025-08-11-10-15-47-469,1754925347,4477,3.12762E+12,44.86796378,-93.63166768
4478,2025-08-11-10-15-47-974,1754925348,4478,3.12813E+12,44.86796394,-93.63167165
4479,2025-08-11-10-15-48-481,1754925348,4479,3.12864E+12,44.86796379,-93.63167536
4480,2025-08-11-10-15-48-988,1754925349,4480,3.12914E+12,44.86796385,-93.63167851
4481,2025-08-11-10-15-49-495,1754925349,4481,3.12965E+12,44.86796385,-93.63168133
4482,2025-08-11-10-15-50-001,1754925350,4482,3.13016E+12,44.86796393,-93.63168388
4483,2025-08-11-10-15-50-508,1754925351,4483,3.13066E+12,44.86796389,-93.63168611
4484,2025-08-11-10-15-51-015,1754925351,4484,3.13117E+12,44.86796381,-93.63168823
